"","Subject","Pre","Post","LeaYrs","DUH","AECI","List","Trial","Time","Type"
"345","de863440",4.44,6.11,4.5,0,4.3333333333,"1","3",1160,"MATCH"
"346","59376c09",3.88,8.89,3,0,4,"1","3",NA,"MATCH"
"347","96529217",8.89,10,3,5,4.3333333333,"1","3",1276,"MATCH"
"348","866b57a7",6.67,10,1,1,4,"1","3",362,"MATCH"
"349","609d0d9b",6.67,10,3,3,4,"1","3",544,"MATCH"
"350","251792e8",5,10,3,0,4,"1","3",734,"MATCH"
"351","fcb993e5",7.78,9.44,3.5,6.5,4,"1","3",1060,"MATCH"
"352","12f84eb0",10,10,3,6.5,4,"1","3",589,"MATCH"
"353","486191a4",10,10,3,3,4.3333333333,"1","3",616,"MATCH"
"354","721bc72a",6.67,10,2,1,4,"1","3",1325,"MATCH"
"355","56fd3e1e",6.11,9.44,1,0.5,4,"1","3",2244,"MATCH"
"356","5cdd0d19",8.33,10,1.5,1.5,4.6666666667,"1","3",711,"MATCH"
"357","5303608d",5.56,9.44,11,5,4.6666666667,"1","3",972,"MATCH"
"358","c3997ed6",9.44,10,3,2.5,5,"1","3",1362,"MATCH"
"359","dde898eb",7.78,10,4,0,3.3333333333,"1","3",2152,"MATCH"
"360","baa9db48",3.33,7.22,4,3,4.3333333333,"1","3",495,"MATCH"
"361","c3e79533",3.89,6.67,3,2,4,"1","3",512,"MATCH"
"362","eb8fbb46",6.11,9.44,5,6,5,"1","3",1026,"MATCH"
"363","340b60e7",6.66,10,9,0.11,3.6666666667,"1","3",452,"MATCH"
"364","d15eaf16",7.22,10,3.25,0,4,"1","3",1491,"MATCH"
"365","e8b8fdec",6.67,9.44,1,1,3.3333333333,"1","3",NA,"MATCH"
"366","67c0460b",8.89,10,8,11,5,"1","3",944,"MATCH"
"367","3e545d0a",6.11,9.44,1,1,4,"0","4",892,"MATCH"
"368","f443d6ca",8.33,10,2,1,4,"0","4",470,"MATCH"
"369","b005a881",4.44,7.22,4,5,4,"0","4",1575,"MATCH"
"370","67d8ff84",1.11,10,3,0,3.3333333333,"0","4",515,"MATCH"
"371","2ce00fbc",6.666,7.22,2,1,3.3333333333,"0","4",745,"MATCH"
"372","26046eb9",3.89,10,1.5,0.5,3.6666666667,"0","4",856,"MATCH"
"373","7cb110e2",4.44,10,3,0,4.3333333333,"0","4",900,"MATCH"
"374","c45d62ce",3.88,7.77,3,0,1,"0","4",601,"MATCH"
"375","eb246652",10,10,3,0,4,"0","4",822,"MATCH"
"376","c147963e",5.56,10,1,2,3.6666666667,"0","4",596,"MATCH"
"377","741a7947",3.33,6.11,3,0,3.3333333333,"0","4",NA,"MATCH"
"378","f707e78d",6.67,2.22,3,0,3.6666666667,"0","4",NA,"MATCH"
"379","b1d25b94",5.56,9.44,5,0.5,3.6666666667,"0","4",598,"MATCH"
"380","48cf1411",8.89,9.44,1,0,3.6666666667,"0","4",357,"MATCH"
"381","233ce8f7",3.89,10,2,0,4,"0","4",1120,"MATCH"
"382","fa92e41c",3.89,8.89,3,0.5,3.3333333333,"0","4",1753,"MATCH"
"383","778c76ef",3.89,5,3,0,3.6666666667,"0","4",643,"MATCH"
"384","eff72d9a",2.22,10,3,2.5,4.6666666667,"0","4",988,"MATCH"
"385","ee9deba5",3.33,7.78,1,1.25,4,"0","4",601,"MATCH"
"386","ca5397d7",7.78,10,1,2,5,"0","4",694,"MATCH"
"387","693666a8",4.44,7.78,2,0,2.3333333333,"0","4",512,"MATCH"
"388","c0524268",3.33,2.22,1,1,3.6666666667,"0","4",1001,"MATCH"
"389","c530ea24",3.89,10,1,0,3.3333333333,"0","4",537,"MATCH"
"390","7218bc4d",7.22,9.44,3,0.25,3,"0","4",752,"MATCH"
"391","5f1e472e",6.11,10,2,0,3.3333333333,"0","4",711,"MATCH"
"392","a622c52a",9.44,10,1,6.5,4,"0","4",1329,"MATCH"
"393","703c4f99",8.33,10,3,0.5,4,"0","4",641,"MATCH"
"394","4103a03c",6.11,10,3,4.5,4,"0","4",437,"MATCH"
"395","762813ff",6.67,10,2,1,5,"0","4",684,"MATCH"
"396","a9000b65",8.89,9.44,3,0,3.3333333333,"0","4",512,"MATCH"
"397","36bbb9aa",3.33,10,3,1,4,"0","4",871,"MATCH"
"398","08482304",2.22,3.88,3,0,4,"0","4",1014,"MATCH"
"399","b24230d8",4.44,9.44,3,2,3,"0","4",979,"MATCH"
"400","6de2d396",8.88,10,4,1.5,4.3333333333,"0","4",672,"MATCH"
"401","b2ed9879",8.33,10,4,0,3.6666666667,"0","4",467,"MATCH"
"402","9355ed08",10,10,2,0,3.6666666667,"0","4",1022,"MATCH"
"403","2dc3d9da",5.56,10,3,0,2.6666666667,"0","4",1094,"MATCH"
"404","b8f67042",7.78,9.44,3,2,4.6666666667,"0","4",1297,"MATCH"
"405","27ead6f4",6.67,9.44,2,2.5,3.3333333333,"0","4",1046,"MATCH"
"406","2268d4d0",5,9.44,3,3,5,"0","4",1940,"MATCH"
"407","de953033",6.67,10,7,1,4,"0","4",615,"MATCH"
"408","b90ea9a3",6.11,10,3,3,4,"0","4",1892,"MATCH"
"409","1521ab81",10,10,3,5,3.6666666667,"0","4",2146,"MATCH"
"410","56aa6a3a",3.89,10,3,0,3,"0","4",445,"MATCH"
"411","658e1e76",3.89,10,2,0,NA,"0","4",484,"MATCH"
"412","adc9431a",5.55,10,4,11.5,4,"0","4",NA,"MATCH"
"413","c73ec47c",9.44,10,4,3,4,"0","4",673,"MATCH"
"414","9076a73c",2.78,8.89,3,2,4,"0","4",1658,"MATCH"
"415","a17d89a6",6.67,9.44,4,2,3.3333333333,"0","4",426,"MATCH"
"416","8d9e7fde",8.33,10,3,0,3.6666666667,"0","4",875,"MATCH"
"417","256d204e",4.44,10,1,2.5,4,"0","4",1990,"MATCH"
"418","558361f3",6.11,10,5,3,3.6666666667,"0","4",901,"MATCH"
"419","7a9bb206",6.67,6.11,1,1.5,3.3333333333,"0","4",544,"MATCH"
"420","88bd19b9",3.33,10,9,2,4.3333333333,"0","4",539,"MATCH"
"421","869dc024",6.67,10,4.75,6,4.6666666667,"0","4",NA,"MATCH"
"422","820c6812",8.89,9.44,1,4,4,"0","4",1738,"MATCH"
"423","e8ea90ca",NA,NA,NA,NA,NA,"0","4",1639,"MATCH"
"424","8cac1011",4.44,10,3,0,2.6666666667,"0","4",720,"MATCH"
"425","cff91060",3.33,10,3,1,4.3333333333,"0","4",1672,"MATCH"
"426","5fe80c1a",7.78,10,2,0.5,4,"0","4",NA,"MATCH"
"427","217d559f",7.22,9.44,1,2.5,5,"0","4",1183,"MATCH"
"428","ef4bfb92",6.66,8.88,3,0.5,3,"0","4",1061,"MATCH"
"429","9ce86642",3.33,10,1,0,4.6666666667,"0","4",737,"MATCH"
"430","024c8398",5,10,2,2,3.6666666667,"0","4",NA,"MATCH"
"431","66a18c79",10,10,3,4,5,"0","4",533,"MATCH"
"432","e60663a7",6.67,8.89,3,3,5,"0","4",689,"MATCH"
"433","99fdfb6a",7.78,9.44,3,1.25,4.3333333333,"0","4",552,"MATCH"
"434","534a944d",7.22,8.89,1,3,4.6666666667,"0","4",975,"MATCH"
"435","2aa9ab68",2.77,5,3,0,4.6666666667,"0","4",653,"MATCH"
"436","00f4bacf",5.56,10,16,4,5,"0","4",462,"MATCH"
"437","eb0bd775",5.56,10,3,2.5,4.3333333333,"0","4",1044,"MATCH"
"438","3de36e48",4.44,10,3,0.5,4.6666666667,"0","4",433,"MATCH"
"439","9fbdae41",8.89,10,3,0,5,"0","4",NA,"MATCH"
"440","14028ce4",5,10,3,1.5,4.3333333333,"0","4",573,"MATCH"
"441","3fd4437d",7.22,10,3,0,3.3333333333,"1","4",837,"MATCH"
"442","5916d1b4",6.11,7.78,2,0,4.3333333333,"1","4",590,"MATCH"
"443","e66fdba0",4.44,10,2,2,4.6666666667,"1","4",589,"MATCH"
"444","15bfb74c",4.44,10,1,1,4,"1","4",498,"MATCH"
"445","263c755d",5.55,4.44,3,0.25,3.3333333333,"1","4",NA,"MATCH"
"446","0ab3083c",6.11,7.22,3,0,2.6666666667,"1","4",819,"MATCH"
"447","6c2aef23",6.11,10,5,0,4.6666666667,"1","4",693,"MATCH"
"448","818371e0",2.77,6.11,1,0,2,"1","4",NA,"MATCH"
"449","188c72a7",5,10,1,2.5,3.6666666667,"1","4",873,"MATCH"
"450","b71768d8",6.67,10,3,1,3.6666666667,"1","4",663,"MATCH"
"451","25dedb2d",7.78,10,3,0,3,"1","4",NA,"MATCH"
"452","517825bd",5,7.22,3,4,3.6666666667,"1","4",1105,"MATCH"
"453","f186a0a4",7.22,10,2,1.5,NA,"1","4",977,"MATCH"
"454","6503fd75",1.66,2.22,1,1,3.6666666667,"1","4",1572,"MATCH"
"455","c91a4e32",6.67,10,4,0,3.6666666667,"1","4",1536,"MATCH"
"456","98338b55",5.55,8.33,2,0,NA,"1","4",NA,"MATCH"
"457","53cc0706",4.44,7.78,3,2,4.3333333333,"1","4",697,"MATCH"
"458","df1786e6",2.77,10,3,1,3.6666666667,"1","4",NA,"MATCH"
"459","a3d39b25",6.67,8.89,1,1,3.6666666667,"1","4",609,"MATCH"
"460","41260fef",3.89,9.44,3,1,5,"1","4",1593,"MATCH"
"461","15875402",5,10,3,0,3,"1","4",433,"MATCH"
"462","9f51aeec",9.44,10,2,0.25,2.3333333333,"1","4",900,"MATCH"
"463","03a054f0",10,10,3,0,3,"1","4",633,"MATCH"
"464","93338205",3.33,7.78,3,0.5,2.6666666667,"1","4",916,"MATCH"
"465","6a5e2cdb",6.667,10,2,1,3.6666666667,"1","4",1720,"MATCH"
"466","0549b570",4.44,9.44,3,0,3,"1","4",928,"MATCH"
"467","de863440",4.44,6.11,4.5,0,4.3333333333,"1","4",1194,"MATCH"
"468","59376c09",3.88,8.89,3,0,4,"1","4",NA,"MATCH"
"469","96529217",8.89,10,3,5,4.3333333333,"1","4",1075,"MATCH"
"470","866b57a7",6.67,10,1,1,4,"1","4",412,"MATCH"
"471","609d0d9b",6.67,10,3,3,4,"1","4",851,"MATCH"
"472","251792e8",5,10,3,0,4,"1","4",880,"MATCH"
"473","fcb993e5",7.78,9.44,3.5,6.5,4,"1","4",1546,"MATCH"
"474","12f84eb0",10,10,3,6.5,4,"1","4",641,"MATCH"
"475","486191a4",10,10,3,3,4.3333333333,"1","4",699,"MATCH"
"476","721bc72a",6.67,10,2,1,4,"1","4",1151,"MATCH"
"477","56fd3e1e",6.11,9.44,1,0.5,4,"1","4",569,"MATCH"
"478","5cdd0d19",8.33,10,1.5,1.5,4.6666666667,"1","4",1438,"MATCH"
"479","5303608d",5.56,9.44,11,5,4.6666666667,"1","4",2041,"MATCH"
"480","c3997ed6",9.44,10,3,2.5,5,"1","4",1114,"MATCH"
"481","dde898eb",7.78,10,4,0,3.3333333333,"1","4",2410,"MATCH"
"482","baa9db48",3.33,7.22,4,3,4.3333333333,"1","4",704,"MATCH"
"483","c3e79533",3.89,6.67,3,2,4,"1","4",524,"MATCH"
"484","eb8fbb46",6.11,9.44,5,6,5,"1","4",757,"MATCH"
"485","340b60e7",6.66,10,9,0.11,3.6666666667,"1","4",645,"MATCH"
"486","d15eaf16",7.22,10,3.25,0,4,"1","4",1486,"MATCH"
"487","e8b8fdec",6.67,9.44,1,1,3.3333333333,"1","4",1081,"MATCH"
"488","67c0460b",8.89,10,8,11,5,"1","4",792,"MATCH"
"489","3e545d0a",6.11,9.44,1,1,4,"0","5",1115,"MATCH"
"490","f443d6ca",8.33,10,2,1,4,"0","5",726,"MATCH"
"491","b005a881",4.44,7.22,4,5,4,"0","5",1705,"MATCH"
"492","67d8ff84",1.11,10,3,0,3.3333333333,"0","5",NA,"MATCH"
"493","2ce00fbc",6.666,7.22,2,1,3.3333333333,"0","5",2035,"MATCH"
"494","26046eb9",3.89,10,1.5,0.5,3.6666666667,"0","5",NA,"MATCH"
"495","7cb110e2",4.44,10,3,0,4.3333333333,"0","5",1134,"MATCH"
"496","c45d62ce",3.88,7.77,3,0,1,"0","5",531,"MATCH"
"497","eb246652",10,10,3,0,4,"0","5",1489,"MATCH"
"498","c147963e",5.56,10,1,2,3.6666666667,"0","5",992,"MATCH"
"499","741a7947",3.33,6.11,3,0,3.3333333333,"0","5",NA,"MATCH"
"500","f707e78d",6.67,2.22,3,0,3.6666666667,"0","5",NA,"MATCH"
"501","b1d25b94",5.56,9.44,5,0.5,3.6666666667,"0","5",2636,"MATCH"
"502","48cf1411",8.89,9.44,1,0,3.6666666667,"0","5",695,"MATCH"
"503","233ce8f7",3.89,10,2,0,4,"0","5",NA,"MATCH"
"504","fa92e41c",3.89,8.89,3,0.5,3.3333333333,"0","5",NA,"MATCH"
"505","778c76ef",3.89,5,3,0,3.6666666667,"0","5",1535,"MATCH"
"506","eff72d9a",2.22,10,3,2.5,4.6666666667,"0","5",545,"MATCH"
"507","ee9deba5",3.33,7.78,1,1.25,4,"0","5",2617,"MATCH"
"508","ca5397d7",7.78,10,1,2,5,"0","5",NA,"MATCH"
"509","693666a8",4.44,7.78,2,0,2.3333333333,"0","5",1167,"MATCH"
"510","c0524268",3.33,2.22,1,1,3.6666666667,"0","5",1082,"MATCH"
"511","c530ea24",3.89,10,1,0,3.3333333333,"0","5",2877,"MATCH"
"512","7218bc4d",7.22,9.44,3,0.25,3,"0","5",NA,"MATCH"
"513","5f1e472e",6.11,10,2,0,3.3333333333,"0","5",1754,"MATCH"
"514","a622c52a",9.44,10,1,6.5,4,"0","5",NA,"MATCH"
"515","703c4f99",8.33,10,3,0.5,4,"0","5",1580,"MATCH"
"516","4103a03c",6.11,10,3,4.5,4,"0","5",1910,"MATCH"
"517","762813ff",6.67,10,2,1,5,"0","5",992,"MATCH"
"518","a9000b65",8.89,9.44,3,0,3.3333333333,"0","5",548,"MATCH"
"519","36bbb9aa",3.33,10,3,1,4,"0","5",1954,"MATCH"
"520","08482304",2.22,3.88,3,0,4,"0","5",NA,"MATCH"
"521","b24230d8",4.44,9.44,3,2,3,"0","5",2323,"MATCH"
"522","6de2d396",8.88,10,4,1.5,4.3333333333,"0","5",1329,"MATCH"
"523","b2ed9879",8.33,10,4,0,3.6666666667,"0","5",1551,"MATCH"
"524","9355ed08",10,10,2,0,3.6666666667,"0","5",2298,"MATCH"
"525","2dc3d9da",5.56,10,3,0,2.6666666667,"0","5",NA,"MATCH"
"526","b8f67042",7.78,9.44,3,2,4.6666666667,"0","5",1265,"MATCH"
"527","27ead6f4",6.67,9.44,2,2.5,3.3333333333,"0","5",NA,"MATCH"
"528","2268d4d0",5,9.44,3,3,5,"0","5",1846,"MATCH"
"529","de953033",6.67,10,7,1,4,"0","5",1895,"MATCH"
"530","b90ea9a3",6.11,10,3,3,4,"0","5",1492,"MATCH"
"531","1521ab81",10,10,3,5,3.6666666667,"0","5",1668,"MATCH"
"532","56aa6a3a",3.89,10,3,0,3,"0","5",550,"MATCH"
"533","658e1e76",3.89,10,2,0,NA,"0","5",NA,"MATCH"
"534","adc9431a",5.55,10,4,11.5,4,"0","5",NA,"MATCH"
"535","c73ec47c",9.44,10,4,3,4,"0","5",1900,"MATCH"
"536","9076a73c",2.78,8.89,3,2,4,"0","5",NA,"MATCH"
"537","a17d89a6",6.67,9.44,4,2,3.3333333333,"0","5",589,"MATCH"
"538","8d9e7fde",8.33,10,3,0,3.6666666667,"0","5",2167,"MATCH"
"539","256d204e",4.44,10,1,2.5,4,"0","5",NA,"MATCH"
"540","558361f3",6.11,10,5,3,3.6666666667,"0","5",2325,"MATCH"
"541","7a9bb206",6.67,6.11,1,1.5,3.3333333333,"0","5",796,"MATCH"
"542","88bd19b9",3.33,10,9,2,4.3333333333,"0","5",1038,"MATCH"
"543","869dc024",6.67,10,4.75,6,4.6666666667,"0","5",2668,"MATCH"
"544","820c6812",8.89,9.44,1,4,4,"0","5",NA,"MATCH"
"545","e8ea90ca",NA,NA,NA,NA,NA,"0","5",2112,"MATCH"
"546","8cac1011",4.44,10,3,0,2.6666666667,"0","5",1973,"MATCH"
"547","cff91060",3.33,10,3,1,4.3333333333,"0","5",NA,"MATCH"
"548","5fe80c1a",7.78,10,2,0.5,4,"0","5",790,"MATCH"
"549","217d559f",7.22,9.44,1,2.5,5,"0","5",1557,"MATCH"
"550","ef4bfb92",6.66,8.88,3,0.5,3,"0","5",611,"MATCH"
"551","9ce86642",3.33,10,1,0,4.6666666667,"0","5",1055,"MATCH"
"552","024c8398",5,10,2,2,3.6666666667,"0","5",1310,"MATCH"
"553","66a18c79",10,10,3,4,5,"0","5",778,"MATCH"
"554","e60663a7",6.67,8.89,3,3,5,"0","5",2929,"MATCH"
"555","99fdfb6a",7.78,9.44,3,1.25,4.3333333333,"0","5",532,"MATCH"
"556","534a944d",7.22,8.89,1,3,4.6666666667,"0","5",1638,"MATCH"
"557","2aa9ab68",2.77,5,3,0,4.6666666667,"0","5",959,"MATCH"
"558","00f4bacf",5.56,10,16,4,5,"0","5",573,"MATCH"
"559","eb0bd775",5.56,10,3,2.5,4.3333333333,"0","5",967,"MATCH"
"560","3de36e48",4.44,10,3,0.5,4.6666666667,"0","5",789,"MATCH"
"561","9fbdae41",8.89,10,3,0,5,"0","5",1694,"MATCH"
"562","14028ce4",5,10,3,1.5,4.3333333333,"0","5",1289,"MATCH"
"563","3fd4437d",7.22,10,3,0,3.3333333333,"1","5",489,"MATCH"
"564","5916d1b4",6.11,7.78,2,0,4.3333333333,"1","5",743,"MATCH"
"565","e66fdba0",4.44,10,2,2,4.6666666667,"1","5",402,"MATCH"
"566","15bfb74c",4.44,10,1,1,4,"1","5",1594,"MATCH"
"567","263c755d",5.55,4.44,3,0.25,3.3333333333,"1","5",NA,"MATCH"
"568","0ab3083c",6.11,7.22,3,0,2.6666666667,"1","5",718,"MATCH"
"569","6c2aef23",6.11,10,5,0,4.6666666667,"1","5",899,"MATCH"
"570","818371e0",2.77,6.11,1,0,2,"1","5",NA,"MATCH"
"571","188c72a7",5,10,1,2.5,3.6666666667,"1","5",367,"MATCH"
"572","b71768d8",6.67,10,3,1,3.6666666667,"1","5",823,"MATCH"
"573","25dedb2d",7.78,10,3,0,3,"1","5",719,"MATCH"
"574","517825bd",5,7.22,3,4,3.6666666667,"1","5",1056,"MATCH"
"575","f186a0a4",7.22,10,2,1.5,NA,"1","5",1038,"MATCH"
"576","6503fd75",1.66,2.22,1,1,3.6666666667,"1","5",2513,"MATCH"
"577","c91a4e32",6.67,10,4,0,3.6666666667,"1","5",881,"MATCH"
"578","98338b55",5.55,8.33,2,0,NA,"1","5",491,"MATCH"
"579","53cc0706",4.44,7.78,3,2,4.3333333333,"1","5",579,"MATCH"
"580","df1786e6",2.77,10,3,1,3.6666666667,"1","5",2192,"MATCH"
"581","a3d39b25",6.67,8.89,1,1,3.6666666667,"1","5",470,"MATCH"
"582","41260fef",3.89,9.44,3,1,5,"1","5",1561,"MATCH"
"583","15875402",5,10,3,0,3,"1","5",570,"MATCH"
"584","9f51aeec",9.44,10,2,0.25,2.3333333333,"1","5",1110,"MATCH"
"585","03a054f0",10,10,3,0,3,"1","5",812,"MATCH"
"586","93338205",3.33,7.78,3,0.5,2.6666666667,"1","5",799,"MATCH"
"587","6a5e2cdb",6.667,10,2,1,3.6666666667,"1","5",1661,"MATCH"
"588","0549b570",4.44,9.44,3,0,3,"1","5",916,"MATCH"
"589","de863440",4.44,6.11,4.5,0,4.3333333333,"1","5",1007,"MATCH"
"590","59376c09",3.88,8.89,3,0,4,"1","5",NA,"MATCH"
"591","96529217",8.89,10,3,5,4.3333333333,"1","5",704,"MATCH"
"592","866b57a7",6.67,10,1,1,4,"1","5",549,"MATCH"
"593","609d0d9b",6.67,10,3,3,4,"1","5",559,"MATCH"
"594","251792e8",5,10,3,0,4,"1","5",465,"MATCH"
"595","fcb993e5",7.78,9.44,3.5,6.5,4,"1","5",2635,"MATCH"
"596","12f84eb0",10,10,3,6.5,4,"1","5",1095,"MATCH"
"597","486191a4",10,10,3,3,4.3333333333,"1","5",449,"MATCH"
"598","721bc72a",6.67,10,2,1,4,"1","5",941,"MATCH"
"599","56fd3e1e",6.11,9.44,1,0.5,4,"1","5",953,"MATCH"
"600","5cdd0d19",8.33,10,1.5,1.5,4.6666666667,"1","5",780,"MATCH"
"601","5303608d",5.56,9.44,11,5,4.6666666667,"1","5",NA,"MATCH"
"602","c3997ed6",9.44,10,3,2.5,5,"1","5",1546,"MATCH"
"603","dde898eb",7.78,10,4,0,3.3333333333,"1","5",727,"MATCH"
"604","baa9db48",3.33,7.22,4,3,4.3333333333,"1","5",623,"MATCH"
"605","c3e79533",3.89,6.67,3,2,4,"1","5",708,"MATCH"
"606","eb8fbb46",6.11,9.44,5,6,5,"1","5",574,"MATCH"
"607","340b60e7",6.66,10,9,0.11,3.6666666667,"1","5",570,"MATCH"
"608","d15eaf16",7.22,10,3.25,0,4,"1","5",NA,"MATCH"
"609","e8b8fdec",6.67,9.44,1,1,3.3333333333,"1","5",618,"MATCH"
"610","67c0460b",8.89,10,8,11,5,"1","5",993,"MATCH"
"611","3e545d0a",6.11,9.44,1,1,4,"0","6",NA,"MATCH"
"612","f443d6ca",8.33,10,2,1,4,"0","6",815,"MATCH"
"613","b005a881",4.44,7.22,4,5,4,"0","6",NA,"MATCH"
"614","67d8ff84",1.11,10,3,0,3.3333333333,"0","6",607,"MATCH"
"615","2ce00fbc",6.666,7.22,2,1,3.3333333333,"0","6",NA,"MATCH"
"616","26046eb9",3.89,10,1.5,0.5,3.6666666667,"0","6",NA,"MATCH"
"617","7cb110e2",4.44,10,3,0,4.3333333333,"0","6",840,"MATCH"
"618","c45d62ce",3.88,7.77,3,0,1,"0","6",NA,"MATCH"
"619","eb246652",10,10,3,0,4,"0","6",636,"MATCH"
"620","c147963e",5.56,10,1,2,3.6666666667,"0","6",723,"MATCH"
"621","741a7947",3.33,6.11,3,0,3.3333333333,"0","6",559,"MATCH"
"622","f707e78d",6.67,2.22,3,0,3.6666666667,"0","6",NA,"MATCH"
"623","b1d25b94",5.56,9.44,5,0.5,3.6666666667,"0","6",NA,"MATCH"
"624","48cf1411",8.89,9.44,1,0,3.6666666667,"0","6",1395,"MATCH"
"625","233ce8f7",3.89,10,2,0,4,"0","6",650,"MATCH"
"626","fa92e41c",3.89,8.89,3,0.5,3.3333333333,"0","6",NA,"MATCH"
"627","778c76ef",3.89,5,3,0,3.6666666667,"0","6",865,"MATCH"
"628","eff72d9a",2.22,10,3,2.5,4.6666666667,"0","6",1223,"MATCH"
"629","ee9deba5",3.33,7.78,1,1.25,4,"0","6",NA,"MATCH"
"630","ca5397d7",7.78,10,1,2,5,"0","6",1502,"MATCH"
"631","693666a8",4.44,7.78,2,0,2.3333333333,"0","6",1457,"MATCH"
"632","c0524268",3.33,2.22,1,1,3.6666666667,"0","6",NA,"MATCH"
"633","c530ea24",3.89,10,1,0,3.3333333333,"0","6",726,"MATCH"
"634","7218bc4d",7.22,9.44,3,0.25,3,"0","6",929,"MATCH"
"635","5f1e472e",6.11,10,2,0,3.3333333333,"0","6",896,"MATCH"
"636","a622c52a",9.44,10,1,6.5,4,"0","6",NA,"MATCH"
"637","703c4f99",8.33,10,3,0.5,4,"0","6",728,"MATCH"
"638","4103a03c",6.11,10,3,4.5,4,"0","6",388,"MATCH"
"639","762813ff",6.67,10,2,1,5,"0","6",NA,"MATCH"
"640","a9000b65",8.89,9.44,3,0,3.3333333333,"0","6",825,"MATCH"
"641","36bbb9aa",3.33,10,3,1,4,"0","6",2878,"MATCH"
"642","08482304",2.22,3.88,3,0,4,"0","6",1195,"MATCH"
"643","b24230d8",4.44,9.44,3,2,3,"0","6",959,"MATCH"
"644","6de2d396",8.88,10,4,1.5,4.3333333333,"0","6",2990,"MATCH"
"645","b2ed9879",8.33,10,4,0,3.6666666667,"0","6",NA,"MATCH"
"646","9355ed08",10,10,2,0,3.6666666667,"0","6",1582,"MATCH"
"647","2dc3d9da",5.56,10,3,0,2.6666666667,"0","6",2252,"MATCH"
"648","b8f67042",7.78,9.44,3,2,4.6666666667,"0","6",1165,"MATCH"
"649","27ead6f4",6.67,9.44,2,2.5,3.3333333333,"0","6",NA,"MATCH"
"650","2268d4d0",5,9.44,3,3,5,"0","6",1310,"MATCH"
"651","de953033",6.67,10,7,1,4,"0","6",435,"MATCH"
"652","b90ea9a3",6.11,10,3,3,4,"0","6",NA,"MATCH"
"653","1521ab81",10,10,3,5,3.6666666667,"0","6",2872,"MATCH"
"654","56aa6a3a",3.89,10,3,0,3,"0","6",410,"MATCH"
"655","658e1e76",3.89,10,2,0,NA,"0","6",863,"MATCH"
"656","adc9431a",5.55,10,4,11.5,4,"0","6",971,"MATCH"
"657","c73ec47c",9.44,10,4,3,4,"0","6",955,"MATCH"
"658","9076a73c",2.78,8.89,3,2,4,"0","6",853,"MATCH"
"659","a17d89a6",6.67,9.44,4,2,3.3333333333,"0","6",835,"MATCH"
"660","8d9e7fde",8.33,10,3,0,3.6666666667,"0","6",2010,"MATCH"
"661","256d204e",4.44,10,1,2.5,4,"0","6",NA,"MATCH"
"662","558361f3",6.11,10,5,3,3.6666666667,"0","6",1148,"MATCH"
"663","7a9bb206",6.67,6.11,1,1.5,3.3333333333,"0","6",766,"MATCH"
"664","88bd19b9",3.33,10,9,2,4.3333333333,"0","6",NA,"MATCH"
"665","869dc024",6.67,10,4.75,6,4.6666666667,"0","6",1096,"MATCH"
"666","820c6812",8.89,9.44,1,4,4,"0","6",1124,"MATCH"
"667","e8ea90ca",NA,NA,NA,NA,NA,"0","6",721,"MATCH"
"668","8cac1011",4.44,10,3,0,2.6666666667,"0","6",779,"MATCH"
"669","cff91060",3.33,10,3,1,4.3333333333,"0","6",792,"MATCH"
"670","5fe80c1a",7.78,10,2,0.5,4,"0","6",718,"MATCH"
"671","217d559f",7.22,9.44,1,2.5,5,"0","6",NA,"MATCH"
"672","ef4bfb92",6.66,8.88,3,0.5,3,"0","6",NA,"MATCH"
"673","9ce86642",3.33,10,1,0,4.6666666667,"0","6",680,"MATCH"
"674","024c8398",5,10,2,2,3.6666666667,"0","6",1501,"MATCH"
"675","66a18c79",10,10,3,4,5,"0","6",2466,"MATCH"
"676","e60663a7",6.67,8.89,3,3,5,"0","6",462,"MATCH"
"677","99fdfb6a",7.78,9.44,3,1.25,4.3333333333,"0","6",354,"MATCH"
"678","534a944d",7.22,8.89,1,3,4.6666666667,"0","6",NA,"MATCH"
"679","2aa9ab68",2.77,5,3,0,4.6666666667,"0","6",NA,"MATCH"
"680","00f4bacf",5.56,10,16,4,5,"0","6",560,"MATCH"
"681","eb0bd775",5.56,10,3,2.5,4.3333333333,"0","6",NA,"MATCH"
"682","3de36e48",4.44,10,3,0.5,4.6666666667,"0","6",560,"MATCH"
"683","9fbdae41",8.89,10,3,0,5,"0","6",501,"MATCH"
"684","14028ce4",5,10,3,1.5,4.3333333333,"0","6",534,"MATCH"
"685","3fd4437d",7.22,10,3,0,3.3333333333,"1","6",388,"MATCH"
"686","5916d1b4",6.11,7.78,2,0,4.3333333333,"1","6",567,"MATCH"
"687","e66fdba0",4.44,10,2,2,4.6666666667,"1","6",771,"MATCH"
"688","15bfb74c",4.44,10,1,1,4,"1","6",719,"MATCH"
"689","263c755d",5.55,4.44,3,0.25,3.3333333333,"1","6",1131,"MATCH"
"690","0ab3083c",6.11,7.22,3,0,2.6666666667,"1","6",767,"MATCH"
"691","6c2aef23",6.11,10,5,0,4.6666666667,"1","6",1026,"MATCH"
"692","818371e0",2.77,6.11,1,0,2,"1","6",NA,"MATCH"
"693","188c72a7",5,10,1,2.5,3.6666666667,"1","6",410,"MATCH"
"694","b71768d8",6.67,10,3,1,3.6666666667,"1","6",470,"MATCH"
"695","25dedb2d",7.78,10,3,0,3,"1","6",558,"MATCH"
