"","Subject","List","Trial","Time","Type","Lang"
"530","bfc95808","0","6",NA,"MATCH","L2"
"531","c6385cb7","0","6",NA,"MATCH","L2"
"532","d9ffc7ed","0","6",1579,"MATCH","L2"
"533","50bfaf0e","0","6",2846,"MATCH","L2"
"534","cc817718","0","6",NA,"MATCH","L2"
"535","0aa00f25","0","6",1054,"MATCH","L2"
"536","868df361","0","6",956,"MATCH","L2"
"537","3f91cfa7","0","6",1587,"MATCH","L2"
"538","7cda099a","0","6",1628,"MATCH","L2"
"539","6bdf23ec","0","6",762,"MATCH","L2"
"540","8e1b5327","0","6",NA,"MATCH","L2"
"541","c1b15df9","0","6",1382,"MATCH","L2"
"542","1fc23b09","0","6",929,"MATCH","L2"
"543","0888364f","0","6",599,"MATCH","L2"
"544","5d5a0842","0","6",2376,"MATCH","L2"
"545","d7f4b666","0","6",1063,"MATCH","L2"
"546","df99e021","0","6",1098,"MATCH","L2"
"547","d9c7c5ff","0","6",3083,"MATCH","L2"
"548","e034a323","1","6",2783,"MATCH","L2"
"549","13bc3a3e","1","6",698,"MATCH","L2"
"550","833efcf2","1","6",1183,"MATCH","L2"
"551","1ba8b63a","1","6",NA,"MATCH","L2"
"552","5af29f72","1","6",431,"MATCH","L2"
"553","f36e76f9","1","6",933,"MATCH","L2"
"554","cfe9b984","1","6",543,"MATCH","L2"
"555","3b1c676f","1","6",NA,"MATCH","L2"
"556","c15f1815","1","6",1499,"MATCH","L2"
"557","c7d554ea","1","6",881,"MATCH","L2"
"558","da0f3d33","1","6",NA,"MATCH","L2"
"559","337d4896","1","6",2671,"MATCH","L2"
"560","8e107dc5","1","6",1010,"MATCH","L2"
"561","4f7e6316","1","6",1409,"MATCH","L2"
"562","016cb1a1","1","6",1317,"MATCH","L2"
"563","e4e0da4a","1","6",NA,"MATCH","L2"
"564","ea5febef","1","6",801,"MATCH","L2"
"565","e6c18c70","1","6",977,"MATCH","L2"
"566","d66fa12b","1","6",1304,"MATCH","L2"
"567","dbeeb7ea","1","6",NA,"MATCH","L2"
"568","fb3bf7ba","1","6",714,"MATCH","L2"
"569","8fa7f98f","1","6",1702,"MATCH","L2"
"570","7a99a20a","1","6",763,"MATCH","L2"
"571","23c390c9","1","6",542,"MATCH","L2"
"572","0d3bd7a0","1","6",NA,"MATCH","L2"
"573","e026b148","1","6",1050,"MATCH","L2"
"574","b2f7aa09","1","6",1641,"MATCH","L2"
"575","59c1a5e7","1","6",541,"MATCH","L2"
"576","c114f50f","1","6",NA,"MATCH","L2"
"577","3deaf195","1","6",NA,"MATCH","L2"
"578","514e5fd7","1","6",1153,"MATCH","L2"
"579","ffbb64d5","1","6",508,"MATCH","L2"
"580","3387e93f","1","6",399,"MATCH","L2"
"581","7b3f5faa","1","6",1274,"MATCH","L2"
"582","5f0bf551","1","6",685,"MATCH","L2"
"583","32e65391","1","6",625,"MATCH","L2"
"584","31e5a7ee","1","6",1721,"MATCH","L2"
"585","b03a0210","1","6",698,"MATCH","L2"
"586","848074de","1","6",563,"MATCH","L2"
"587","428830bf","1","6",1295,"MATCH","L2"
"588","d5268043","1","6",1497,"MATCH","L2"
"589","947b36a8","1","6",1738,"MATCH","L2"
"590","f38ed83e","1","6",1798,"MATCH","L2"
"591","9c64d930","1","6",827,"MATCH","L2"
"592","eb02331f","1","6",801,"MATCH","L2"
"593","10848d7c","1","6",553,"MATCH","L2"
"594","cbd7a6c9","1","6",724,"MATCH","L2"
"595","2b9cdd4b","1","6",575,"MATCH","L2"
"596","66ae62e9","1","6",NA,"MATCH","L2"
"597","ad139538","1","6",714,"MATCH","L2"
"598","ced60332","1","6",657,"MATCH","L2"
"599","001b6dbd","1","6",2455,"MATCH","L2"
"600","c6d0416f","1","6",557,"MATCH","L2"
"601","7f602b96","0","7",1239,"MATCH","L2"
"602","4c0ed8e8","0","7",861,"MATCH","L2"
"603","5f09194f","0","7",NA,"MATCH","L2"
"604","cf96590e","0","7",1019,"MATCH","L2"
"605","7e2ddfb9","0","7",1007,"MATCH","L2"
"606","c736e9f8","0","7",NA,"MATCH","L2"
"607","91388be0","0","7",NA,"MATCH","L2"
"608","42761fd6","0","7",896,"MATCH","L2"
"609","00b3eb76","0","7",784,"MATCH","L2"
"610","4eeee54c","0","7",1313,"MATCH","L2"
"611","8fbb4282","0","7",NA,"MATCH","L2"
"612","b5480d50","0","7",743,"MATCH","L2"
"613","eedbf0c3","0","7",544,"MATCH","L2"
"614","66b7c5fa","0","7",482,"MATCH","L2"
"615","a29ce690","0","7",1239,"MATCH","L2"
"616","c42d2738","0","7",479,"MATCH","L2"
"617","aa132e6a","0","7",NA,"MATCH","L2"
"618","2151232b","0","7",1904,"MATCH","L2"
"619","3260deba","0","7",NA,"MATCH","L2"
"620","c542a4f8","0","7",1496,"MATCH","L2"
"621","8508ee6c","0","7",1653,"MATCH","L2"
"622","8f551579","0","7",1547,"MATCH","L2"
"623","8a2c97d5","0","7",1203,"MATCH","L2"
"624","4d419e7a","0","7",1445,"MATCH","L2"
"625","9fd8805f","0","7",744,"MATCH","L2"
"626","0bd48e31","0","7",730,"MATCH","L2"
"627","ee4837b0","0","7",540,"MATCH","L2"
"628","93b24402","0","7",536,"MATCH","L2"
"629","d3967b17","0","7",613,"MATCH","L2"
"630","bfc95808","0","7",548,"MATCH","L2"
"631","c6385cb7","0","7",NA,"MATCH","L2"
"632","d9ffc7ed","0","7",518,"MATCH","L2"
"633","50bfaf0e","0","7",1134,"MATCH","L2"
"634","cc817718","0","7",950,"MATCH","L2"
"635","0aa00f25","0","7",766,"MATCH","L2"
"636","868df361","0","7",NA,"MATCH","L2"
"637","3f91cfa7","0","7",2957,"MATCH","L2"
"638","7cda099a","0","7",652,"MATCH","L2"
"639","6bdf23ec","0","7",512,"MATCH","L2"
"640","8e1b5327","0","7",NA,"MATCH","L2"
"641","c1b15df9","0","7",875,"MATCH","L2"
"642","1fc23b09","0","7",610,"MATCH","L2"
"643","0888364f","0","7",587,"MATCH","L2"
"644","5d5a0842","0","7",344,"MATCH","L2"
"645","d7f4b666","0","7",706,"MATCH","L2"
"646","df99e021","0","7",691,"MATCH","L2"
"647","d9c7c5ff","0","7",899,"MATCH","L2"
"648","e034a323","1","7",NA,"MATCH","L2"
"649","13bc3a3e","1","7",1131,"MATCH","L2"
"650","833efcf2","1","7",1923,"MATCH","L2"
"651","1ba8b63a","1","7",NA,"MATCH","L2"
"652","5af29f72","1","7",NA,"MATCH","L2"
"653","f36e76f9","1","7",399,"MATCH","L2"
"654","cfe9b984","1","7",NA,"MATCH","L2"
"655","3b1c676f","1","7",1133,"MATCH","L2"
"656","c15f1815","1","7",NA,"MATCH","L2"
"657","c7d554ea","1","7",1580,"MATCH","L2"
"658","da0f3d33","1","7",1209,"MATCH","L2"
"659","337d4896","1","7",2482,"MATCH","L2"
"660","8e107dc5","1","7",721,"MATCH","L2"
"661","4f7e6316","1","7",1463,"MATCH","L2"
"662","016cb1a1","1","7",1184,"MATCH","L2"
"663","e4e0da4a","1","7",2830,"MATCH","L2"
"664","ea5febef","1","7",485,"MATCH","L2"
"665","e6c18c70","1","7",NA,"MATCH","L2"
"666","d66fa12b","1","7",730,"MATCH","L2"
"667","dbeeb7ea","1","7",1071,"MATCH","L2"
"668","fb3bf7ba","1","7",1070,"MATCH","L2"
"669","8fa7f98f","1","7",597,"MATCH","L2"
"670","7a99a20a","1","7",NA,"MATCH","L2"
"671","23c390c9","1","7",661,"MATCH","L2"
"672","0d3bd7a0","1","7",469,"MATCH","L2"
"673","e026b148","1","7",2905,"MATCH","L2"
"674","b2f7aa09","1","7",1649,"MATCH","L2"
"675","59c1a5e7","1","7",642,"MATCH","L2"
"676","c114f50f","1","7",900,"MATCH","L2"
"677","3deaf195","1","7",NA,"MATCH","L2"
"678","514e5fd7","1","7",1899,"MATCH","L2"
"679","ffbb64d5","1","7",729,"MATCH","L2"
"680","3387e93f","1","7",2433,"MATCH","L2"
"681","7b3f5faa","1","7",1816,"MATCH","L2"
"682","5f0bf551","1","7",869,"MATCH","L2"
"683","32e65391","1","7",584,"MATCH","L2"
"684","31e5a7ee","1","7",888,"MATCH","L2"
"685","b03a0210","1","7",2185,"MATCH","L2"
"686","848074de","1","7",448,"MATCH","L2"
"687","428830bf","1","7",1151,"MATCH","L2"
"688","d5268043","1","7",2521,"MATCH","L2"
"689","947b36a8","1","7",1709,"MATCH","L2"
"690","f38ed83e","1","7",492,"MATCH","L2"
"691","9c64d930","1","7",543,"MATCH","L2"
"692","eb02331f","1","7",965,"MATCH","L2"
"693","10848d7c","1","7",1281,"MATCH","L2"
"694","cbd7a6c9","1","7",782,"MATCH","L2"
"695","2b9cdd4b","1","7",NA,"MATCH","L2"
"696","66ae62e9","1","7",753,"MATCH","L2"
"697","ad139538","1","7",640,"MATCH","L2"
"698","ced60332","1","7",NA,"MATCH","L2"
"699","001b6dbd","1","7",516,"MATCH","L2"
"700","c6d0416f","1","7",645,"MATCH","L2"
"701","7f602b96","0","8",607,"MATCH","L2"
"702","4c0ed8e8","0","8",532,"MATCH","L2"
"703","5f09194f","0","8",349,"MATCH","L2"
"704","cf96590e","0","8",543,"MATCH","L2"
"705","7e2ddfb9","0","8",786,"MATCH","L2"
"706","c736e9f8","0","8",517,"MATCH","L2"
"707","91388be0","0","8",646,"MATCH","L2"
"708","42761fd6","0","8",996,"MATCH","L2"
"709","00b3eb76","0","8",1149,"MATCH","L2"
"710","4eeee54c","0","8",1212,"MATCH","L2"
"711","8fbb4282","0","8",458,"MATCH","L2"
"712","b5480d50","0","8",653,"MATCH","L2"
"713","eedbf0c3","0","8",640,"MATCH","L2"
"714","66b7c5fa","0","8",609,"MATCH","L2"
"715","a29ce690","0","8",620,"MATCH","L2"
"716","c42d2738","0","8",695,"MATCH","L2"
"717","aa132e6a","0","8",1065,"MATCH","L2"
"718","2151232b","0","8",1238,"MATCH","L2"
"719","3260deba","0","8",1186,"MATCH","L2"
"720","c542a4f8","0","8",944,"MATCH","L2"
"721","8508ee6c","0","8",2646,"MATCH","L2"
"722","8f551579","0","8",581,"MATCH","L2"
"723","8a2c97d5","0","8",456,"MATCH","L2"
"724","4d419e7a","0","8",770,"MATCH","L2"
"725","9fd8805f","0","8",1054,"MATCH","L2"
"726","0bd48e31","0","8",904,"MATCH","L2"
"727","ee4837b0","0","8",862,"MATCH","L2"
"728","93b24402","0","8",534,"MATCH","L2"
"729","d3967b17","0","8",NA,"MATCH","L2"
"730","bfc95808","0","8",551,"MATCH","L2"
"731","c6385cb7","0","8",1250,"MATCH","L2"
"732","d9ffc7ed","0","8",561,"MATCH","L2"
"733","50bfaf0e","0","8",618,"MATCH","L2"
"734","cc817718","0","8",718,"MATCH","L2"
"735","0aa00f25","0","8",537,"MATCH","L2"
"736","868df361","0","8",665,"MATCH","L2"
"737","3f91cfa7","0","8",2376,"MATCH","L2"
"738","7cda099a","0","8",527,"MATCH","L2"
"739","6bdf23ec","0","8",563,"MATCH","L2"
"740","8e1b5327","0","8",555,"MATCH","L2"
"741","c1b15df9","0","8",607,"MATCH","L2"
"742","1fc23b09","0","8",618,"MATCH","L2"
"743","0888364f","0","8",490,"MATCH","L2"
"744","5d5a0842","0","8",499,"MATCH","L2"
"745","d7f4b666","0","8",915,"MATCH","L2"
"746","df99e021","0","8",702,"MATCH","L2"
"747","d9c7c5ff","0","8",NA,"MATCH","L2"
"748","e034a323","1","8",797,"MATCH","L2"
"749","13bc3a3e","1","8",898,"MATCH","L2"
"750","833efcf2","1","8",565,"MATCH","L2"
"751","1ba8b63a","1","8",1849,"MATCH","L2"
"752","5af29f72","1","8",1711,"MATCH","L2"
"753","f36e76f9","1","8",580,"MATCH","L2"
"754","cfe9b984","1","8",676,"MATCH","L2"
"755","3b1c676f","1","8",NA,"MATCH","L2"
"756","c15f1815","1","8",863,"MATCH","L2"
"757","c7d554ea","1","8",974,"MATCH","L2"
"758","da0f3d33","1","8",759,"MATCH","L2"
"759","337d4896","1","8",621,"MATCH","L2"
"760","8e107dc5","1","8",418,"MATCH","L2"
"761","4f7e6316","1","8",NA,"MATCH","L2"
"762","016cb1a1","1","8",598,"MATCH","L2"
"763","e4e0da4a","1","8",1149,"MATCH","L2"
"764","ea5febef","1","8",593,"MATCH","L2"
"765","e6c18c70","1","8",1176,"MATCH","L2"
"766","d66fa12b","1","8",440,"MATCH","L2"
"767","dbeeb7ea","1","8",1124,"MATCH","L2"
"768","fb3bf7ba","1","8",415,"MATCH","L2"
"769","8fa7f98f","1","8",NA,"MATCH","L2"
"770","7a99a20a","1","8",NA,"MATCH","L2"
"771","23c390c9","1","8",574,"MATCH","L2"
"772","0d3bd7a0","1","8",701,"MATCH","L2"
"773","e026b148","1","8",540,"MATCH","L2"
"774","b2f7aa09","1","8",1217,"MATCH","L2"
"775","59c1a5e7","1","8",861,"MATCH","L2"
"776","c114f50f","1","8",952,"MATCH","L2"
"777","3deaf195","1","8",777,"MATCH","L2"
"778","514e5fd7","1","8",664,"MATCH","L2"
"779","ffbb64d5","1","8",656,"MATCH","L2"
"780","3387e93f","1","8",1253,"MATCH","L2"
"781","7b3f5faa","1","8",705,"MATCH","L2"
"782","5f0bf551","1","8",701,"MATCH","L2"
"783","32e65391","1","8",608,"MATCH","L2"
"784","31e5a7ee","1","8",753,"MATCH","L2"
"785","b03a0210","1","8",672,"MATCH","L2"
"786","848074de","1","8",488,"MATCH","L2"
"787","428830bf","1","8",973,"MATCH","L2"
"788","d5268043","1","8",999,"MATCH","L2"
"789","947b36a8","1","8",1149,"MATCH","L2"
"790","f38ed83e","1","8",1019,"MATCH","L2"
"791","9c64d930","1","8",632,"MATCH","L2"
"792","eb02331f","1","8",554,"MATCH","L2"
"793","10848d7c","1","8",611,"MATCH","L2"
"794","cbd7a6c9","1","8",1362,"MATCH","L2"
"795","2b9cdd4b","1","8",1104,"MATCH","L2"
"796","66ae62e9","1","8",750,"MATCH","L2"
"797","ad139538","1","8",896,"MATCH","L2"
"798","ced60332","1","8",538,"MATCH","L2"
"799","001b6dbd","1","8",1006,"MATCH","L2"
"800","c6d0416f","1","8",726,"MATCH","L2"
"801","7f602b96","0","1",993,"MISMATCH","L2"
"802","4c0ed8e8","0","1",2562,"MISMATCH","L2"
"803","5f09194f","0","1",2833,"MISMATCH","L2"
"804","cf96590e","0","1",2919,"MISMATCH","L2"
"805","7e2ddfb9","0","1",NA,"MISMATCH","L2"
"806","c736e9f8","0","1",1667,"MISMATCH","L2"
"807","91388be0","0","1",1451,"MISMATCH","L2"
"808","42761fd6","0","1",NA,"MISMATCH","L2"
"809","00b3eb76","0","1",1268,"MISMATCH","L2"
"810","4eeee54c","0","1",1093,"MISMATCH","L2"
"811","8fbb4282","0","1",NA,"MISMATCH","L2"
"812","b5480d50","0","1",1268,"MISMATCH","L2"
"813","eedbf0c3","0","1",881,"MISMATCH","L2"
"814","66b7c5fa","0","1",629,"MISMATCH","L2"
"815","a29ce690","0","1",1344,"MISMATCH","L2"
"816","c42d2738","0","1",831,"MISMATCH","L2"
"817","aa132e6a","0","1",NA,"MISMATCH","L2"
"818","2151232b","0","1",1759,"MISMATCH","L2"
"819","3260deba","0","1",1859,"MISMATCH","L2"
"820","c542a4f8","0","1",2712,"MISMATCH","L2"
"821","8508ee6c","0","1",1772,"MISMATCH","L2"
"822","8f551579","0","1",1120,"MISMATCH","L2"
"823","8a2c97d5","0","1",NA,"MISMATCH","L2"
"824","4d419e7a","0","1",1253,"MISMATCH","L2"
"825","9fd8805f","0","1",1117,"MISMATCH","L2"
"826","0bd48e31","0","1",1185,"MISMATCH","L2"
"827","ee4837b0","0","1",627,"MISMATCH","L2"
"828","93b24402","0","1",NA,"MISMATCH","L2"
"829","d3967b17","0","1",1691,"MISMATCH","L2"
"830","bfc95808","0","1",1545,"MISMATCH","L2"
"831","c6385cb7","0","1",NA,"MISMATCH","L2"
"832","d9ffc7ed","0","1",1035,"MISMATCH","L2"
"833","50bfaf0e","0","1",NA,"MISMATCH","L2"
"834","cc817718","0","1",1577,"MISMATCH","L2"
"835","0aa00f25","0","1",1243,"MISMATCH","L2"
"836","868df361","0","1",1297,"MISMATCH","L2"
"837","3f91cfa7","0","1",NA,"MISMATCH","L2"
"838","7cda099a","0","1",NA,"MISMATCH","L2"
"839","6bdf23ec","0","1",760,"MISMATCH","L2"
"840","8e1b5327","0","1",NA,"MISMATCH","L2"
"841","c1b15df9","0","1",862,"MISMATCH","L2"
"842","1fc23b09","0","1",800,"MISMATCH","L2"
"843","0888364f","0","1",730,"MISMATCH","L2"
"844","5d5a0842","0","1",878,"MISMATCH","L2"
"845","d7f4b666","0","1",2189,"MISMATCH","L2"
"846","df99e021","0","1",2018,"MISMATCH","L2"
"847","d9c7c5ff","0","1",2047,"MISMATCH","L2"
"848","e034a323","1","1",989,"MISMATCH","L2"
"849","13bc3a3e","1","1",666,"MISMATCH","L2"
"850","833efcf2","1","1",1026,"MISMATCH","L2"
"851","1ba8b63a","1","1",1208,"MISMATCH","L2"
"852","5af29f72","1","1",NA,"MISMATCH","L2"
"853","f36e76f9","1","1",1047,"MISMATCH","L2"
"854","cfe9b984","1","1",904,"MISMATCH","L2"
"855","3b1c676f","1","1",NA,"MISMATCH","L2"
"856","c15f1815","1","1",917,"MISMATCH","L2"
"857","c7d554ea","1","1",563,"MISMATCH","L2"
"858","da0f3d33","1","1",854,"MISMATCH","L2"
"859","337d4896","1","1",1402,"MISMATCH","L2"
"860","8e107dc5","1","1",704,"MISMATCH","L2"
"861","4f7e6316","1","1",1269,"MISMATCH","L2"
"862","016cb1a1","1","1",NA,"MISMATCH","L2"
"863","e4e0da4a","1","1",NA,"MISMATCH","L2"
"864","ea5febef","1","1",561,"MISMATCH","L2"
"865","e6c18c70","1","1",890,"MISMATCH","L2"
"866","d66fa12b","1","1",NA,"MISMATCH","L2"
"867","dbeeb7ea","1","1",1301,"MISMATCH","L2"
"868","fb3bf7ba","1","1",NA,"MISMATCH","L2"
"869","8fa7f98f","1","1",657,"MISMATCH","L2"
"870","7a99a20a","1","1",744,"MISMATCH","L2"
"871","23c390c9","1","1",728,"MISMATCH","L2"
"872","0d3bd7a0","1","1",1843,"MISMATCH","L2"
"873","e026b148","1","1",839,"MISMATCH","L2"
"874","b2f7aa09","1","1",904,"MISMATCH","L2"
"875","59c1a5e7","1","1",1376,"MISMATCH","L2"
"876","c114f50f","1","1",807,"MISMATCH","L2"
"877","3deaf195","1","1",NA,"MISMATCH","L2"
"878","514e5fd7","1","1",1555,"MISMATCH","L2"
"879","ffbb64d5","1","1",475,"MISMATCH","L2"
"880","3387e93f","1","1",3000,"MISMATCH","L2"
"881","7b3f5faa","1","1",611,"MISMATCH","L2"
"882","5f0bf551","1","1",792,"MISMATCH","L2"
"883","32e65391","1","1",903,"MISMATCH","L2"
"884","31e5a7ee","1","1",NA,"MISMATCH","L2"
"885","b03a0210","1","1",905,"MISMATCH","L2"
"886","848074de","1","1",NA,"MISMATCH","L2"
"887","428830bf","1","1",1142,"MISMATCH","L2"
"888","d5268043","1","1",1038,"MISMATCH","L2"
"889","947b36a8","1","1",1748,"MISMATCH","L2"
"890","f38ed83e","1","1",1046,"MISMATCH","L2"
"891","9c64d930","1","1",667,"MISMATCH","L2"
"892","eb02331f","1","1",1151,"MISMATCH","L2"
"893","10848d7c","1","1",691,"MISMATCH","L2"
"894","cbd7a6c9","1","1",971,"MISMATCH","L2"
"895","2b9cdd4b","1","1",790,"MISMATCH","L2"
"896","66ae62e9","1","1",1129,"MISMATCH","L2"
"897","ad139538","1","1",801,"MISMATCH","L2"
"898","ced60332","1","1",1017,"MISMATCH","L2"
"899","001b6dbd","1","1",880,"MISMATCH","L2"
"900","c6d0416f","1","1",771,"MISMATCH","L2"
"901","7f602b96","0","2",936,"MISMATCH","L2"
"902","4c0ed8e8","0","2",NA,"MISMATCH","L2"
"903","5f09194f","0","2",626,"MISMATCH","L2"
"904","cf96590e","0","2",2619,"MISMATCH","L2"
"905","7e2ddfb9","0","2",1215,"MISMATCH","L2"
"906","c736e9f8","0","2",691,"MISMATCH","L2"
"907","91388be0","0","2",733,"MISMATCH","L2"
"908","42761fd6","0","2",1677,"MISMATCH","L2"
"909","00b3eb76","0","2",973,"MISMATCH","L2"
"910","4eeee54c","0","2",1280,"MISMATCH","L2"
"911","8fbb4282","0","2",779,"MISMATCH","L2"
"912","b5480d50","0","2",1773,"MISMATCH","L2"
"913","eedbf0c3","0","2",480,"MISMATCH","L2"
"914","66b7c5fa","0","2",790,"MISMATCH","L2"
"915","a29ce690","0","2",1326,"MISMATCH","L2"
"916","c42d2738","0","2",NA,"MISMATCH","L2"
"917","aa132e6a","0","2",1335,"MISMATCH","L2"
"918","2151232b","0","2",NA,"MISMATCH","L2"
"919","3260deba","0","2",NA,"MISMATCH","L2"
"920","c542a4f8","0","2",546,"MISMATCH","L2"
"921","8508ee6c","0","2",2437,"MISMATCH","L2"
"922","8f551579","0","2",950,"MISMATCH","L2"
"923","8a2c97d5","0","2",NA,"MISMATCH","L2"
"924","4d419e7a","0","2",2186,"MISMATCH","L2"
"925","9fd8805f","0","2",915,"MISMATCH","L2"
"926","0bd48e31","0","2",1972,"MISMATCH","L2"
"927","ee4837b0","0","2",1210,"MISMATCH","L2"
"928","93b24402","0","2",612,"MISMATCH","L2"
"929","d3967b17","0","2",2373,"MISMATCH","L2"
"930","bfc95808","0","2",1219,"MISMATCH","L2"
"931","c6385cb7","0","2",739,"MISMATCH","L2"
"932","d9ffc7ed","0","2",1023,"MISMATCH","L2"
"933","50bfaf0e","0","2",848,"MISMATCH","L2"
"934","cc817718","0","2",1894,"MISMATCH","L2"
"935","0aa00f25","0","2",691,"MISMATCH","L2"
"936","868df361","0","2",NA,"MISMATCH","L2"
"937","3f91cfa7","0","2",NA,"MISMATCH","L2"
"938","7cda099a","0","2",NA,"MISMATCH","L2"
"939","6bdf23ec","0","2",1254,"MISMATCH","L2"
"940","8e1b5327","0","2",673,"MISMATCH","L2"
"941","c1b15df9","0","2",1239,"MISMATCH","L2"
"942","1fc23b09","0","2",NA,"MISMATCH","L2"
"943","0888364f","0","2",757,"MISMATCH","L2"
"944","5d5a0842","0","2",NA,"MISMATCH","L2"
"945","d7f4b666","0","2",1160,"MISMATCH","L2"
"946","df99e021","0","2",2308,"MISMATCH","L2"
"947","d9c7c5ff","0","2",2762,"MISMATCH","L2"
"948","e034a323","1","2",1265,"MISMATCH","L2"
"949","13bc3a3e","1","2",969,"MISMATCH","L2"
"950","833efcf2","1","2",884,"MISMATCH","L2"
"951","1ba8b63a","1","2",1014,"MISMATCH","L2"
"952","5af29f72","1","2",589,"MISMATCH","L2"
"953","f36e76f9","1","2",671,"MISMATCH","L2"
"954","cfe9b984","1","2",601,"MISMATCH","L2"
"955","3b1c676f","1","2",1448,"MISMATCH","L2"
"956","c15f1815","1","2",947,"MISMATCH","L2"
"957","c7d554ea","1","2",NA,"MISMATCH","L2"
"958","da0f3d33","1","2",1047,"MISMATCH","L2"
"959","337d4896","1","2",2889,"MISMATCH","L2"
"960","8e107dc5","1","2",484,"MISMATCH","L2"
"961","4f7e6316","1","2",2185,"MISMATCH","L2"
"962","016cb1a1","1","2",1206,"MISMATCH","L2"
"963","e4e0da4a","1","2",NA,"MISMATCH","L2"
"964","ea5febef","1","2",556,"MISMATCH","L2"
"965","e6c18c70","1","2",1151,"MISMATCH","L2"
"966","d66fa12b","1","2",1035,"MISMATCH","L2"
"967","dbeeb7ea","1","2",1244,"MISMATCH","L2"
"968","fb3bf7ba","1","2",1054,"MISMATCH","L2"
"969","8fa7f98f","1","2",711,"MISMATCH","L2"
"970","7a99a20a","1","2",NA,"MISMATCH","L2"
"971","23c390c9","1","2",760,"MISMATCH","L2"
"972","0d3bd7a0","1","2",744,"MISMATCH","L2"
"973","e026b148","1","2",578,"MISMATCH","L2"
"974","b2f7aa09","1","2",1468,"MISMATCH","L2"
"975","59c1a5e7","1","2",976,"MISMATCH","L2"
"976","c114f50f","1","2",1466,"MISMATCH","L2"
"977","3deaf195","1","2",1372,"MISMATCH","L2"
"978","514e5fd7","1","2",2801,"MISMATCH","L2"
"979","ffbb64d5","1","2",877,"MISMATCH","L2"
"980","3387e93f","1","2",2524,"MISMATCH","L2"
"981","7b3f5faa","1","2",771,"MISMATCH","L2"
"982","5f0bf551","1","2",682,"MISMATCH","L2"
"983","32e65391","1","2",994,"MISMATCH","L2"
"984","31e5a7ee","1","2",1794,"MISMATCH","L2"
"985","b03a0210","1","2",NA,"MISMATCH","L2"
"986","848074de","1","2",1067,"MISMATCH","L2"
"987","428830bf","1","2",1644,"MISMATCH","L2"
"988","d5268043","1","2",1735,"MISMATCH","L2"
"989","947b36a8","1","2",755,"MISMATCH","L2"
"990","f38ed83e","1","2",728,"MISMATCH","L2"
"991","9c64d930","1","2",1932,"MISMATCH","L2"
"992","eb02331f","1","2",1091,"MISMATCH","L2"
"993","10848d7c","1","2",630,"MISMATCH","L2"
"994","cbd7a6c9","1","2",1651,"MISMATCH","L2"
"995","2b9cdd4b","1","2",637,"MISMATCH","L2"
"996","66ae62e9","1","2",1481,"MISMATCH","L2"
"997","ad139538","1","2",1153,"MISMATCH","L2"
"998","ced60332","1","2",643,"MISMATCH","L2"
"999","001b6dbd","1","2",2475,"MISMATCH","L2"
"1000","c6d0416f","1","2",960,"MISMATCH","L2"
"1001","7f602b96","0","3",2122,"MISMATCH","L2"
"1002","4c0ed8e8","0","3",1495,"MISMATCH","L2"
"1003","5f09194f","0","3",468,"MISMATCH","L2"
"1004","cf96590e","0","3",NA,"MISMATCH","L2"
"1005","7e2ddfb9","0","3",784,"MISMATCH","L2"
"1006","c736e9f8","0","3",2068,"MISMATCH","L2"
"1007","91388be0","0","3",704,"MISMATCH","L2"
"1008","42761fd6","0","3",1673,"MISMATCH","L2"
"1009","00b3eb76","0","3",437,"MISMATCH","L2"
"1010","4eeee54c","0","3",648,"MISMATCH","L2"
"1011","8fbb4282","0","3",1325,"MISMATCH","L2"
"1012","b5480d50","0","3",848,"MISMATCH","L2"
"1013","eedbf0c3","0","3",569,"MISMATCH","L2"
"1014","66b7c5fa","0","3",516,"MISMATCH","L2"
"1015","a29ce690","0","3",2948,"MISMATCH","L2"
"1016","c42d2738","0","3",NA,"MISMATCH","L2"
"1017","aa132e6a","0","3",1263,"MISMATCH","L2"
"1018","2151232b","0","3",1886,"MISMATCH","L2"
"1019","3260deba","0","3",NA,"MISMATCH","L2"
"1020","c542a4f8","0","3",2871,"MISMATCH","L2"
"1021","8508ee6c","0","3",NA,"MISMATCH","L2"
"1022","8f551579","0","3",465,"MISMATCH","L2"
"1023","8a2c97d5","0","3",452,"MISMATCH","L2"
"1024","4d419e7a","0","3",964,"MISMATCH","L2"
"1025","9fd8805f","0","3",2130,"MISMATCH","L2"
"1026","0bd48e31","0","3",2271,"MISMATCH","L2"
"1027","ee4837b0","0","3",926,"MISMATCH","L2"
"1028","93b24402","0","3",NA,"MISMATCH","L2"
"1029","d3967b17","0","3",2218,"MISMATCH","L2"
"1030","bfc95808","0","3",783,"MISMATCH","L2"
"1031","c6385cb7","0","3",2292,"MISMATCH","L2"
"1032","d9ffc7ed","0","3",741,"MISMATCH","L2"
"1033","50bfaf0e","0","3",2879,"MISMATCH","L2"
"1034","cc817718","0","3",NA,"MISMATCH","L2"
"1035","0aa00f25","0","3",600,"MISMATCH","L2"
"1036","868df361","0","3",671,"MISMATCH","L2"
"1037","3f91cfa7","0","3",4774,"MISMATCH","L2"
"1038","7cda099a","0","3",1776,"MISMATCH","L2"
"1039","6bdf23ec","0","3",973,"MISMATCH","L2"
"1040","8e1b5327","0","3",596,"MISMATCH","L2"
"1041","c1b15df9","0","3",1158,"MISMATCH","L2"
